,Longitudes,Latitudes
949,8.7876653,61.1529386
950,-75.137901,44.247904
951,-0.2012376,5.5571096
952,-98.5456116,31.2638905
953,-79.0392919,35.6729639
954,78.6677428,22.3511148
955,-81.87340369618707,42.56734355
956,29.7468414,-18.4554963
957,78.4740613,17.360589
958,2.2465551664725067,48.94294505
959,7.4892974,9.0643305
960,19.6608615,41.7862439
961,-118.755997,36.7014631
962,-0.1276474,51.5073219
963,-1.2649062,52.5310214
964,-43.9451356,-19.9225776
965,-122.3558473,37.7884969
966,-110.9748477,32.2228765
967,-98.4951405,29.4246002
968,-118.1663914,48.8924045
969,78.6677428,22.3511148
970,-8.1353519,39.6621648
971,117.5295201,34.4420602
972,-81.4639835,27.7567667
973,-4.1140518,56.7861112
974,78.6677428,22.3511148
975,-0.1276474,51.5073219
976,-1.6880314,12.0753083
977,72.878176,19.0785451
978,-118.1663914,48.8924045
979,24.6568435,60.2047672
980,-1.9026911,52.4796992
981,-84.3902644,33.7489924
982,31.2357257,30.0443879
983,-74.0060152,40.7127281
984,-118.1663914,48.8924045
985,39.2704604,-6.8971302
986,-3.2765753,54.7023545
987,2.3200410217200766,48.8588897
988,-111.8804817,40.8894611
989,37.740969703319166,55.7279527
990,-80.1494901,26.0112014
991,-82.458444,27.9477595
992,-122.674194,45.5202471
993,-73.7301634,40.6652323
994,-105.7561639,39.1089299
995,47.4979476,29.2733964
996,-3.2765753,54.7023545
997,-86.809849,33.810124
998,32.5813539,0.3177137
999,24.3716616,49.0345001
1000,-0.1276474,51.5073219
1001,-79.8728583,43.2560802
1002,-84.3591713,33.5204959
1003,-2.2451148,53.4794892
1004,-86.1746933,40.3270127
1005,-37.07602527743482,-10.98281225
1006,13.83074794209991,50.0601579
1007,10.4478313,51.1638175
1008,-80.9084670987562,33.5412752
1009,-4.8379791,39.3260685
1010,18.5897769,-34.0396484
1011,102.2656823,4.5693754
1012,-84.3902644,33.7489924
1013,136.5153283,34.7341973
1014,17.5961467,44.3053476
1015,-81.4639835,27.7567667
1016,-83.7312291,42.2681569
1017,-99.1878812,19.3473533
1018,-117.6114988,55.1034163
1019,-60.372133,46.0193462
1020,3.3941795,6.4550575
1021,135.5210535272211,34.69229155
1022,78.6677428,22.3511148
1023,107.5981524,-6.9173543
1024,-1.6706236,53.8437568
1025,-83.841415,42.580399
1026,6.0943765,52.5089759
1027,2.2917166,48.884703
1028,23.21964608602439,58.5959044
1029,-82.458444,27.9477595
1030,0.1186637,52.2055314
1031,-80.4363743,33.6874388
1032,-0.1276474,51.5073219
1033,-4.5,55.5
1034,-82.6881395,40.2253569
1035,-3.7035825,40.4167047
1036,125.52690263699812,3.6866040499999997
1037,-86.1336351,40.4864444
1038,2.2917166,48.884703
1039,-78.4907216,-0.1853458
1040,32.5349123,15.5635972
1041,-92.6650144,33.2115087
1042,-118.242766,34.0536909
1043,-1.1331969,52.6362
1044,-69.9699468,18.4357733
1045,8.7525902,46.3351913
1046,77.2090057,28.6138954
1047,-72.5080387,7.8971458
1048,-74.0060152,40.7127281
1049,24.991639,-28.8166236
1050,-77.7278831,40.9699889
1051,5.6343227,52.2434979
1052,35.843409,33.8750629
1053,-83.841415,42.580399
1054,-90.6647985,42.5006243
1055,-44.0279863,-19.8516634
1056,-82.4263676,42.9986074
1057,55.1563147,25.0978966
1058,84.4772578,27.9680935
1059,-118.4051088,34.0222263
1060,-102.4107493,34.2331373
1061,9.7385532,52.3744779
1062,-0.9696512,51.456659
1063,100.4935089,13.7524938
1064,19.6608615,41.7862439
1065,-71.6553992,43.4849133
1066,28.9662187,41.0091982
1067,-82.8405691,31.5301809
1068,7.4892974,9.0643305
1069,-43.19377133888442,-22.962605000000003
1070,37.6173092,47.1113557
1071,28.9662187,41.0091982
1072,-79.1053129,40.7395087
1073,-79.3839347,43.6534817
1074,-82.458444,27.9477595
1075,-97.7436995,30.2711286
1076,-93.3122705,41.9216734
1077,-1.9026911,52.4796992
1078,78.6677428,22.3511148
1079,-60.6615415,-32.9595004
1080,-86.7742984,36.1622767
1081,3.3941795,6.4550575
1082,-95.3676974,29.7589382
1083,3.3941795,6.4550575
1084,-0.3763353,39.4697065
1085,-0.1276474,51.5073219
1086,3.3941795,6.4550575
1087,3.3941795,6.4550575
1088,73.8544541,18.521428
1089,106.7012016,10.776325
1090,-122.3558473,37.7884969
1091,88.3251045,22.5736296
1092,127.9264822,26.6239851
1093,-77.0365427,38.8950368
1094,-122.330062,47.6038321
1095,-84.3902644,33.7489924
1096,-46.7407377,-23.6739274
1097,-51.7191859,-29.9407972
1098,-34.8848193,-8.0584933
1099,-86.265653,41.702182
1100,24.6568435,60.2047672
1101,2.1774322,41.3828939
1102,-101.63342727011974,36.5941993
1103,-75.1635262,39.9527237
1104,-51.2303767,-30.0324999
1105,-0.2012376,5.5571096
1106,7.9999721,9.6000359
1107,-0.2012376,5.5571096
1108,76.76326540816436,34.68003014999999
1109,36.199551,49.9891642
1110,-97.3327459,32.753177
1111,73.8544541,18.521428
1112,-1.2578499,51.7520131
1113,-1.2649062,52.5310214
1114,77.590082,12.9767936
1115,-0.1276474,51.5073219
1116,68.3234873,25.3846785
1117,-2.2451148,53.4794892
1118,-49.2532691,-16.680882
1119,3.3941795,6.4550575
1120,-118.755997,36.7014631
1121,-97.7436995,30.2711286
1122,-53.2,-10.3333333
1123,-79.3839347,43.6534817
1124,-77.9217357,18.4724603
1125,-0.1276474,51.5073219
1126,-96.8078766,32.780595
1127,3.8972497,7.3777462
1128,-73.85784892997222,40.59854025
1129,75.8169238781403,33.2761171
1130,73.14098929730321,20.43219565
1131,77.2090057,28.6138954
1132,-86.5705509,35.1520267
1133,-77.0365427,38.8950368
1134,87.6855882,22.9964948
1135,-102.4107493,34.2331373
1136,-80.9084670987562,33.5412752
1137,-73.16289026570024,42.0566343
1138,31.2718321,49.4871968
1139,24.6568435,60.2047672
1140,31.2718321,49.4871968
1141,-112.074141,33.4484367
1142,3.3941795,6.4550575
1143,-72.7342163,41.6500201
1144,-0.1276474,51.5073219
1145,-81.4639835,27.7567667
1146,-3.2765753,54.7023545
1147,-46.4241869,-23.8857982
1148,-82.6881395,40.2253569
1149,-87.6244212,41.8755616
1150,120.3781372,36.0638034
1151,-80.9084670987562,33.5412752
1152,-103.338396,20.6720375
1153,-117.1627728,32.7174202
1154,17.7578122,11.5024338
1155,-3.2765753,54.7023545
1156,-43.2093727,-22.9110137
1157,35.5036675,14.073115
1158,127.9264822,26.6239851
1159,-71.060511,42.3554334
1160,-95.3676974,29.7589382
1161,3.3941795,6.4550575
1162,-122.330062,47.6038321
1163,24.6568435,60.2047672
1164,-80.9084670987562,33.5412752
1165,-102.730996,45.2208205
1166,47.4979476,29.2733964
1167,9.7796861,10.0959531
1168,-80.9084670987562,33.5412752
1169,17.7578122,11.5024338
1170,-3.5995337,37.1734995
1171,95.40149478215628,16.272601899999998
1172,-3.5269497,50.7255794
1173,-79.6583665,35.3823659
1174,-58.6416891,4.8417097
1175,-84.42927118585675,33.63779875
1176,28.0748568,-25.7629818
1177,121.1337303,14.5512798
1178,19.6608615,41.7862439
1179,-73.9962504,40.7164913
1180,77.2090057,28.6138954
1181,-76.9382069,39.5162401
1182,-74.0060152,40.7127281
1183,24.6568435,60.2047672
1184,101.5195149,3.0733644
1185,-52.764416660542906,47.581709950000004
1186,-102.4107493,34.2331373
1187,-80.9084670987562,33.5412752
1188,-122.2270272,47.3826903
1189,-118.3951241,33.8915985
1190,71.247499,30.3308401
1191,19.6608615,41.7862439
1192,-80.9084670987562,33.5412752
1193,-122.2270272,47.3826903
1194,-6.9484945,37.2575874
1195,-122.2270272,47.3826903
1196,-3.5996999898540123,50.86839225
1197,-122.2270272,47.3826903
1198,-122.2270272,47.3826903
1199,26.1027202,44.4361414
1200,-90.2428756,38.6319657
1201,-1.8727461214619257,47.34816145
1202,-122.2270272,47.3826903
1203,-122.2270272,47.3826903
1204,5.6343227,52.2434979
1205,-122.2270272,47.3826903
1206,-117.5664449,33.8752945
1207,-117.5664449,33.8752945
1208,-123.113952,49.2608724
1209,-1.2649062,52.5310214
1210,2.3200410217200766,48.8588897
1211,78.6677428,22.3511148
1212,100.4935089,13.7524938
1213,-78.6390989,35.7803977
1214,-102.4107493,34.2331373
1215,-0.1276474,51.5073219
1216,-122.330062,47.6038321
1217,7.4892974,9.0643305
1218,-77.7278831,40.9699889
1219,-77.4605399,38.3031837
1220,-80.0532942,26.715364
1221,32.5813539,0.3177137
1222,-1.9923114,52.5186579
1223,-80.9084670987562,33.5412752
1224,-87.6244212,41.8755616
1225,6.2747786,4.9334651
1226,-80.9084670987562,33.5412752
1227,-87.6092419,41.8918968
1228,-1.1331969,52.6362
1229,90.2934413,24.4769288
1230,-92.4982142,34.9006447
1231,78.0436813,30.3255646
1232,27.8998573,-33.0191604
1233,77.590082,12.9767936
1234,-87.6244212,41.8755616
1235,-9.5131483,51.6901245
1236,-100.445882,39.7837304
1237,-3.2765753,54.7023545
1238,-3.2765753,54.7023545
1239,79.8448541,11.9760016
1240,90.2934413,24.4769288
1241,135.7828134,34.9998819
1242,74.3141829,31.5656822
1243,-104.984862,39.7392364
1244,-16.621447121144122,28.2935785
1245,-107.991707,61.0666922
1246,-97.2684063,34.9550817
1247,73.0535122,33.5914237
1248,125.6369667,7.1029404
1249,-86.868714,33.514708
1250,51.48108018997296,25.2198728
1251,7.4143061,6.5536094
1252,-80.19362,25.7741728
1253,77.7178523933593,11.33927295
1254,101.6089714,3.0713838
1255,34.678852,52.7750302
1256,-96.539699,29.7066181
1257,-59.5250305,13.1500331
1258,19.6608615,41.7862439
1259,-81.1308434,8.559559
1260,79.8448541,11.9760016
1261,-82.5540161,35.6009498
1262,-98.4951405,29.4246002
1263,-74.0060152,40.7127281
1264,-73.9497211,40.6526006
1265,-80.19362,25.7741728
1266,-79.4113442,43.6418623
1267,-42.8125967,77.6192349
1268,-0.1276474,51.5073219
1269,139.7594549,35.6828387
1270,130.6264811,32.9162863
1271,123.3087965,9.3061344
1272,-122.271356,37.8044557
1273,-118.644097,34.1446643
1274,8.7525902,46.3351913
1275,-80.9084670987562,33.5412752
1276,10.4478313,51.1638175
1277,-84.2747329,34.0709576
1278,73.14098929730321,20.43219565
1279,-88.5408574,44.0206919
1280,12.674297,42.6384261
1281,-77.199255,39.1529266
1282,78.6677428,22.3511148
1283,-73.9925613,40.6169969
1284,120.3781372,36.0638034
1285,-3.1883749,55.9533456
1286,30.524248132991595,36.489647
1287,-77.05560253045041,18.39551935
1288,144.3598004,-38.1493084
1289,25.4856617,42.6073975
1290,-0.8659129831915817,52.3106138
1291,9.0305773,40.0912813
1292,-122.0322895,37.3228934
1293,-106.7438147,35.0313299
1294,19.6608615,41.7862439
1295,-80.9084670987562,33.5412752
1296,-78.6390989,35.7803977
1297,-80.9084670987562,33.5412752
1298,-4.2488787,55.8609825
1299,79.3160759,9.2563648
1300,121.02188606807516,14.5123016
1301,-80.9084670987562,33.5412752
1302,-82.458444,27.9477595
1303,8.7194595,47.1957261
1304,-83.5378173,41.6529143
1305,102.2656823,4.5693754
1306,69.1816994,41.2822393
1307,-83.1137366,32.3293809
1308,-97.6788056,30.5085915
1309,-63.132935,46.234953
1310,-3.1883749,55.9533456
1311,-79.2042149,33.2296111
1312,78.6677428,22.3511148
1313,-82.93118163704284,39.3833457
1314,-3.2765753,54.7023545
1315,-3.2765753,54.7023545
1316,-131.63973333637142,55.3392264
1317,-117.85199520910426,33.679463
1318,3.3762314,50.8891949
1319,-79.3839347,43.6534817
1320,-118.242766,34.0536909
1321,-122.330062,47.6038321
1322,139.2394179,36.5748441
1323,3.3941795,6.4550575
1324,-118.242766,34.0536909
1325,73.8544541,18.521428
1326,-44.9991978,-21.2425512
1327,-87.6559443,41.9470723
1328,19.134422,52.215933
1329,4.8271457,45.7568535
1330,78.6677428,22.3511148
1331,-2.6640439,51.4325529
1332,-73.7751326,41.0748189
1333,47.0124376,35.672803
1334,-92.007126,30.8703881
1335,3.0635282,50.6365654
1336,-83.9879625,33.9562149
1337,-74.0060152,40.7127281
1338,-97.2526992,33.9852998
1339,125.6369667,7.1029404
1340,-1.2649062,52.5310214
1341,78.4740613,17.360589
1342,115.8605801,-31.9558964
1343,73.8544541,18.521428
1344,-75.0458515,-6.8699697
1345,125.6369667,7.1029404
1346,-122.330062,47.6038321
1347,10.4478313,51.1638175
1348,78.6677428,22.3511148
1349,-100.445882,39.7837304
1350,8.7525902,46.3351913
1351,-90.2784305,35.4117514
1352,78.6677428,22.3511148
1353,36.8172449,-1.2832533
1354,-3.2765753,54.7023545
1355,-98.4951405,29.4246002
1356,174.9203328379738,-36.897014999999996
1357,73.5107387,4.1779879
1358,-66.8586608,10.2456598
1359,0.46466977412300386,51.77046785
1360,-77.0365256,-12.0621065
1361,-112.074141,33.4484367
1362,3.3941795,6.4550575
1363,-81.9498042,28.0394654
1364,81.7804732,17.0050454
1365,-77.1807019310668,38.7767435
1366,-74.81267393178035,38.983290499999995
1367,-80.9084670987562,33.5412752
1368,90.2934413,24.4769288
1369,-4.2351137,48.2197923
1370,4.8320114,45.7578137
1371,-100.445882,39.7837304
1372,-76.610759,39.2908816
1373,-81.3790304,28.5421109
1374,78.4740613,17.360589
1375,-135.32202513925805,57.009285000000006
1376,3.3941795,6.4550575
1377,-0.1276474,51.5073219
1378,-117.1627728,32.7174202
1379,-3.1582296,56.1110218
1380,-74.0060152,40.7127281
1381,-86.000977,50.000678
1382,10.3333283,55.670249
1383,-1.6131572,54.9738474
1384,-97.2684063,34.9550817
1385,-54.013215,-28.255356
1386,-78.0000547,24.7736546
1387,-122.0322895,37.3228934
1388,-80.9084670987562,33.5412752
1389,12.1679199,49.0032132
1390,-118.755997,36.7014631
1391,-1.0800271,8.0300284
1392,-7.9794599,52.865196
1393,77.2090057,28.6138954
1394,-87.6244212,41.8755616
1395,78.6677428,22.3511148
1396,-82.4263676,42.9986074
1397,34.8594762,30.8124247
1398,-3.2765753,54.7023545
1399,3.3941795,6.4550575
1400,-37.0774655,-10.9162061
1401,34.1793546,1.072599
1402,23.55997149113379,-6.11436025
1403,-121.5631723,37.0065078
1404,32.2166578,1.5333554
1405,-100.9927509,25.4230425
1406,-97.3327459,32.753177
1407,-98.3175282,26.2886951
1408,-4.1425658,50.3712659
1409,-100.445882,39.7837304
1410,-3.2765753,54.7023545
1411,-71.5527809,21.721746
1412,-113.491241,53.5462055
1413,-93.2654692,44.9772995
1414,73.14550720503016,35.2303883
1415,72.878176,19.0785451
1416,19.6608615,41.7862439
1417,-100.445882,39.7837304
1418,-81.4639835,27.7567667
1419,35.843409,33.8750629
1420,7.4892974,9.0643305
1421,8.7525902,46.3351913
1422,-15.9661549,18.0924702
1423,-1.9026911,52.4796992
1424,90.2934413,24.4769288
1425,-100.445882,39.7837304
1426,114.1628131,22.2793278
1427,-73.87110608912408,40.8153759
1428,102.2656823,4.5693754
1429,110.828448,-7.5692489
1430,102.2656823,4.5693754
1431,-100.445882,39.7837304
1432,102.2656823,4.5693754
1433,102.2656823,4.5693754
1434,102.2656823,4.5693754
1435,-79.3839347,43.6534817
1436,102.2656823,4.5693754
1437,98.886201,20.303708
1438,3.3941795,6.4550575
1439,102.2656823,4.5693754
1440,102.2656823,4.5693754
1441,102.2656823,4.5693754
1442,11.001918,47.4558895
1443,-118.755997,36.7014631
1444,102.2656823,4.5693754
1445,105.0272986,-4.8555039
1446,102.2656823,4.5693754
1447,3.4381585629783036,6.4333155
1448,32.5813539,0.3177137
1449,91.2823821,23.8312377
1450,-2.666667,57.166667
1451,-100.445882,39.7837304
1452,7.4362542,52.277739
1453,31.045686,-17.831773
1454,-3.1883749,55.9533456
1455,-99.17255334932386,19.39991625
1456,-81.7581697,37.0876141
1457,-73.9917557,40.6913201
1458,-93.2946576,37.1968298
1459,-106.7438147,35.0313299
1460,-122.0322895,37.3228934
1461,-80.9084670987562,33.5412752
1462,-3.1883749,55.9533456
1463,-61.7160975,15.9960392
1464,-74.0060152,40.7127281
1465,-73.9497211,40.6526006
1466,-7.9794599,52.865196
1467,-8.3959425,43.3709703
1468,73.8544541,18.521428
1469,-122.433243,37.6261715
1470,9.7385532,52.3744779
1471,-61.2765569,12.90447
1472,7.9999721,9.6000359
1473,-80.9084670987562,33.5412752
1474,-79.3839347,43.6534817
1475,77.590082,12.9767936
1476,-74.0060152,40.7127281
1477,80.9346001,26.8381
1478,-75.546589,39.7459468
1479,30.3788889,-29.6
1480,6.4271473,46.3557621
1481,-82.458444,27.9477595
1482,-80.19362,25.7741728
1483,90.389015,23.7644025
1484,8.5484677,11.9775797
1485,32.5813539,0.3177137
1486,-80.8430827,35.2272086
1487,-122.0322895,37.3228934
1488,7.9999721,9.6000359
1489,8.5253985,47.1951976
1490,-80.9084670987562,33.5412752
1491,-103.2464337,44.0641621
1492,-96.7077751,40.8088861
1493,-81.4639835,27.7567667
1494,-81.0557921,29.2854132
1495,-73.9497211,40.6526006
1496,-118.755997,36.7014631
1497,-74.0060152,40.7127281
1498,-74.0060152,40.7127281
1499,34.8594762,30.8124247
1500,6.4271473,46.3557621
1501,77.2090057,28.6138954
1502,134.755,-24.7761086
1503,-2.99168,53.4071991
1504,-3.2765753,54.7023545
1505,103.8194992,1.357107
1506,3.3941795,6.4550575
1507,-2.5586858945743396,51.037521100000006
1508,3.8595132132013186,43.59047185
1509,23.79940251269328,37.9946543
1510,-0.16223668308067218,51.5074889
1511,-4.123556221529343,53.2296062
1512,25.9209164,63.2467777
1513,8.7525902,46.3351913
1514,126.9782914,37.5666791
1515,-1.5536905536661392,52.32130635
1516,-79.3839347,43.6534817
1517,-122.0322895,37.3228934
1518,-75.14836456742408,38.740891000000005
1519,72.6859082,31.1482371
1520,78.6677428,22.3511148
1521,84.0917139,28.1083929
1522,-3.1883749,55.9533456
1523,-80.19362,25.7741728
1524,-69.942111,18.4801972
1525,-2.0928095,57.1482429
1526,-107.991707,61.0666922
1527,-76.610759,39.2908816
1528,-118.242766,34.0536909
1529,-75.9279495,40.335345
1530,78.6677428,22.3511148
1531,-77.0365427,38.8950368
1532,-122.0322895,37.3228934
1533,18.1082215,42.641206
1534,-78.4927721,37.1232245
1535,77.1565959,28.6600584
1536,58.5364018,23.6070003
1537,-86.7742984,36.1622767
1538,7.221392563530828,51.444295100000005
1539,58.5364018,23.6070003
1540,-90.0790166,41.6563287
1541,-80.9084670987562,33.5412752
1542,-84.3902644,33.7489924
1543,16.3725042,48.2083537
1544,-106.441207,31.7865623
1545,125.493335,9.7905543
1546,11.5213344,3.8689867
1547,-102.4107493,34.2331373
1548,-80.9084670987562,33.5412752
1549,-83.0373389,42.3167397
1550,114.1628131,22.2793278
1551,77.4120356,28.6711527
1552,-109.0,51.0000002
1553,74.3141829,31.5656822
1554,19.6608615,41.7862439
1555,21.0067249,52.2319581
1556,-80.9084670987562,33.5412752
1557,7.9999721,9.6000359
1558,-83.621321,41.6508446
1559,-82.8001026,27.9658533
1560,-93.2946576,37.1968298
1561,-78.5678656,35.8368233
1562,-96.7968559,32.7762719
1563,8.7876653,61.1529386
1564,-90.2428756,38.6319657
1565,78.6677428,22.3511148
1566,11.96814,46.740662
